"thth","T200","T300","T400","T500","T600","T700","T800","T900"
83.52539,-69.50615,-10.74865,46.27896,108.81531,166.73703,231.95771,307.59071,395.70599
83.54584,-70.18162,-10.22804,46.95474,108.69349,166.70714,231.82896,307.72283,395.7288
83.56628,-70.14938,-10.69009,46.66797,108.27219,166.71792,232.07344,307.80426,395.92224
83.58673,-70.51323,-9.63424,47.46625,107.92229,166.48286,232.10781,307.65318,395.68708
83.60718,-70.4388,-9.8988,48.54042,108.12271,166.7401,231.90766,307.49419,395.9875
83.62762,-69.8896,-10.16256,46.95927,107.71932,166.7051,232.11698,307.40262,395.81318
83.64807,-70.6401,-9.83216,46.9276,108.29578,166.805,231.94661,307.55459,395.94844
83.66852,-70.20732,-9.81969,46.92448,108.07307,166.68901,232.00958,307.79845,395.76521
83.68896,-69.67009,-10.46942,46.8837,108.67635,166.69422,231.99823,307.89359,395.68708
83.70941,-69.93614,-10.23363,46.71333,108.93255,166.79719,232.05536,307.66143,395.72453
83.72986,-69.84909,-9.73718,47.48771,107.81245,166.75448,232.13266,307.61753,395.84089
83.7503,-69.14364,-9.46803,47.30359,108.4399,166.71745,231.99927,307.68785,395.68708
83.77075,-70.47912,-9.19542,46.5176,108.3551,166.8362,231.93005,307.71792,395.72859
83.7912,-70.06835,-9.90713,46.81526,107.62266,166.81292,232.15833,307.64397,395.75708
83.81164,-70.86478,-10.32694,47.77312,107.66375,166.90891,232.08714,307.67771,395.78958
83.83209,-70.51986,-10.20665,46.79234,107.93042,166.93974,232.11516,307.44523,395.9074
83.85253,-70.50258,-10.14757,46.34005,107.87333,167.07484,232.11104,307.79896,395.68708
83.87298,-70.74435,-10.11351,46.56109,108.98167,166.82646,231.925,307.80495,395.82766
83.89343,-70.11134,-9.33371,47.20677,107.85948,166.5226,232.07078,307.74373,395.68708
83.91387,-70.82255,-10.09521,47.32214,108.1513,166.9262,231.99448,307.76999,395.75484
83.93432,-70.24249,-10.44865,47.36104,107.29448,166.88182,231.92188,307.53783,395.89578
83.95477,-70.67191,-10.00079,47.02,106.93349,166.82776,232.11422,307.79296,395.71984
83.97521,-70.5689,-10.64643,47.85542,107.92927,166.75167,232.02401,307.68512,395.79104
83.99566,-70.90606,-10.57642,47.68432,107.89917,166.89406,231.97714,307.88635,395.68708
84.01611,-69.47209,-10.38114,47.62229,107.83969,166.97766,232.12229,307.57683,395.88052
84.03655,-70.10469,-11.61605,47.02427,107.75167,166.77562,232.0399,307.64981,395.84656
84.057,-70.62912,-9.44929,46.36328,107.48266,166.65854,231.94344,307.72804,395.86974
84.07745,-70.61666,-10.56147,47.16844,107.10542,166.7275,232.0938,307.81977,395.94703
84.09789,-69.69229,-11.01226,47.98776,108.30536,166.72307,231.89802,307.56873,395.68708
84.11834,-69.99849,-10.03554,46.53521,107.73182,166.87771,232.00958,307.59099,396.02818
84.13878,-70.42055,-10.87402,47.24146,107.73089,166.96411,231.75417,307.55499,395.85203
84.15923,-69.86664,-10.87709,46.91052,107.75505,166.88339,232.01818,307.6546,395.83823
84.17968,-69.98394,-9.75147,47.0238,108.03438,166.79354,231.92104,307.59908,395.68708
84.20012,-70.03561,-11.17429,47.00922,108.53594,166.81958,231.85661,307.60055,395.68708
84.22057,-70.50156,-10.37434,47.38807,106.9899,166.89693,231.96214,307.72429,395.80302
84.24102,-69.83378,-9.35859,47.15953,107.8388,166.68807,232.07365,307.6521,395.75849
84.26146,-70.24083,-9.93283,47.0274,107.82286,166.7275,231.85719,307.56494,395.74323
84.28191,-70.24924,-10.18114,46.91208,107.22839,166.69401,231.88495,307.56442,395.7276
84.30236,-70.74951,-10.3978,46.95974,106.98099,166.74604,232.06594,307.57878,395.73839
84.3228,-70.20424,-11.73571,47.32536,107.9876,166.84875,231.89099,307.55712,395.68687
84.34325,-70.40217,-9.69892,47.53943,107.3212,166.8438,232.00958,307.55415,395.68833
84.36369,-69.71288,-10.51417,46.46818,107.06021,166.70943,232.02625,307.80622,395.68687
84.38414,-70.74537,-10.04844,46.8837,107.80099,166.7574,231.93687,307.91948,395.72125
84.40459,-70.95278,-10.00404,47.09094,107.87938,166.5651,232.1299,307.92371,395.74078
84.42503,-71.0574,-10.20211,48.04359,107.91854,166.71458,232.00958,307.72056,395.68708
84.44548,-69.80735,-10.53145,46.82255,107.3463,166.88177,231.79818,307.75999,395.85833
84.46593,-70.77215,-10.3848,46.83937,107.59484,166.65573,231.79646,307.69249,395.80385
84.48637,-69.99935,-10.2892,47.23797,108.19484,166.75417,232.07266,307.63736,395.68833
84.50682,-70.52596,-11.4022,47.21594,107.03365,166.7426,231.88182,307.76027,395.74589
84.52727,-71.0532,-10.2323,47.70953,108.04734,166.92849,232.01557,307.57963,395.68708
84.54771,-70.11389,-10.82879,46.87797,107.78958,166.92115,231.89677,307.69092,395.76198
84.56816,-70.31653,-10.51378,47.09599,107.39521,166.56906,232.09255,307.67667,395.74448
84.58861,-69.96411,-10.32521,46.33583,107.37818,166.71188,232.1112,307.62578,395.88479
84.60905,-70.48919,-10.31842,46.97552,107.70979,166.65484,232.03667,307.69825,395.68708
84.6295,-69.84385,-11.18008,48.25661,108.29109,166.795,232.00958,307.59428,395.76401
84.64994,-70.1503,-11.26741,46.87229,107.9901,166.82917,231.94974,307.68253,395.69401
84.67039,-69.75653,-10.94661,46.83552,107.67063,166.90526,231.95255,307.47197,395.71682
84.69084,-70.77635,-10.22691,46.89974,107.27802,166.7075,232.03172,307.69081,395.68708
84.71128,-70.31019,-10.19043,48.11786,107.31417,166.60427,232.19964,307.83544,395.70135
84.73173,-70.3276,-11.03624,47.30203,107.34464,166.95604,232.03573,307.75175,395.68708
84.75218,-70.53057,-9.46295,47.33964,108.45401,166.78042,231.83573,307.58961,395.92568
84.77262,-70.79289,-10.07682,47.03062,107.28536,166.69401,232.00958,307.67159,395.92714
84.79307,-69.8893,-10.40139,46.77307,108.23875,166.81359,232.08859,307.59024,395.81073
84.81352,-70.40274,-10.12174,47.92016,107.51917,166.75187,232.14563,307.52992,395.68708
84.83396,-70.63426,-11.52128,46.78026,108.27484,166.74771,232.08516,307.74254,395.79651
84.85441,-70.73169,-10.26956,47.27911,107.43073,166.83438,232.13719,307.71651,395.68708
84.87486,-70.50056,-9.90597,46.4512,107.13156,166.8551,231.89901,307.66417,395.68708
84.8953,-70.66948,-10.15498,47.07729,107.44167,166.71484,231.98786,307.68254,395.79286
84.91575,-70.37607,-10.37798,47.36854,108.07214,166.76854,232.08224,307.96355,395.77417
84.93619,-70.26104,-9.9743,47.40047,108.29568,166.6874,232.12865,307.80701,395.68687
84.95664,-70.23988,-9.62191,47.10578,107.92339,166.82745,231.77167,307.67602,395.82724
84.97709,-69.6396,-10.01799,46.24797,108.18906,166.80542,231.95745,307.81968,395.81359
84.99753,-69.7649,-11.12142,46.84797,108.13568,166.8651,232.29026,307.64183,395.75911
85.01798,-69.32306,-10.51378,47.86896,108.1651,166.61422,232.23115,307.8487,395.76255
85.03843,-70.43889,-10.02344,47.55964,107.15297,166.7275,231.8399,307.53082,395.68708
85.05887,-70.43201,-10.78467,46.78714,108.19151,166.70776,232.00958,307.67163,395.91979
85.07932,-70.52342,-10.78851,46.32979,107.95573,166.84677,232.04776,307.7097,395.77193
85.09977,-70.5689,-9.34059,46.97854,107.48839,166.92609,232.0438,307.66722,395.69625
85.12021,-70.88917,-9.74393,47.38589,107.63599,166.73651,232.07344,307.64835,396.00865
85.14066,-69.82892,-10.88783,46.58693,107.89823,166.73958,232.04297,307.63087,395.96432
85.1611,-70.54126,-10.71533,47.39781,107.71312,166.73635,232.06323,307.65484,395.68708
85.18155,-70.70723,-9.81012,46.76781,107.80349,166.75641,232.05578,307.46397,396.01865
85.202,-70.36189,-10.88167,47.07781,106.94234,166.84719,232.03974,307.64179,395.78062
85.22244,-69.9341,-10.64191,46.36974,107.75344,166.68531,232.14776,307.70866,395.68708
85.24289,-71.18271,-9.95384,48.02896,107.09906,166.84802,232.18849,307.59039,395.88458
85.26334,-71.15318,-10.25103,47.32385,107.75688,166.92078,231.81021,307.5392,395.80505
85.28378,-70.54206,-10.61461,46.34589,108.57125,166.73427,232.00958,307.618,395.99766
85.30423,-70.30421,-9.73635,46.9625,108.5801,166.87073,232.16938,307.71529,395.91208
85.32468,-70.44594,-9.89926,46.82432,107.67505,166.76656,232.09599,307.59325,395.68708
85.34512,-70.5305,-9.8896,47.11057,108.4851,166.5799,232.10354,307.53959,395.98854
85.36557,-69.83692,-9.97059,47.15531,108.11589,166.70844,232.20443,307.7968,395.91818
85.38602,-70.46596,-10.13983,47.70615,108.15328,166.77307,232.11281,307.71224,395.73188
85.40646,-70.74203,-9.93873,47.83589,107.56484,166.87432,232.11818,307.7983,395.68687
85.42691,-69.63054,-9.71664,46.8826,107.48266,166.85552,231.91964,307.60853,395.91026
85.44735,-70.12534,-10.86761,47.9549,107.25443,166.82432,232.16052,307.79266,395.895
85.4678,-70.08838,-10.93483,47.52495,108.51542,166.69427,232.01719,307.73502,395.87323
85.48825,-70.48079,-10.36504,47.65958,107.79682,166.87958,232.00958,307.6278,396.00198
85.50869,-70.45127,-10.65666,46.3874,108.51693,166.71182,231.98339,307.71942,396.005
85.52914,-70.26948,-9.68292,48.97781,108.09708,166.85432,232.32635,307.7123,395.94396
85.54959,-69.95839,-9.96587,47.4774,107.1788,166.68313,232.04286,307.59258,395.68708
85.57003,-71.23955,-10.67571,47.91453,107.8999,166.77182,231.96745,307.68638,395.81036
85.59048,-70.58171,-10.84431,47.79396,108.17964,166.92245,231.98609,307.69179,395.83698
85.61093,-69.73781,-10.70224,46.87286,108.04266,166.86781,232.11036,307.7849,395.68708
85.63137,-70.3677,-10.51378,46.8837,107.94703,166.80354,231.97349,307.69241,395.91062
85.65182,-70.65734,-10.7269,46.82359,108.08677,166.79583,232.00958,307.75101,395.9499
85.67227,-70.5689,-10.35898,48.34182,108.62193,166.64583,231.94698,307.495,395.7788
85.69271,-70.60424,-9.8205,48.09161,108.75625,166.55781,232.07625,307.70891,395.68687
85.71316,-69.83104,-9.62636,46.60115,107.32365,166.77865,232.15052,307.5397,395.72188
85.7336,-69.98142,-9.6641,47.76495,108.42719,166.71198,231.98266,307.64144,395.84516
85.75405,-70.45827,-10.08285,47.01115,109.13964,166.80594,232.11016,307.66862,395.71516
85.7745,-70.33022,-10.51935,47.74885,108.82078,166.6637,232.09349,307.55509,395.68708
85.79494,-70.61701,-10.51378,46.87,108.53104,166.7076,231.9599,307.72625,395.8488
85.81539,-70.80325,-10.86248,46.90109,107.91469,166.74547,232.0062,307.66581,395.89109
85.83584,-68.56711,-10.11399,46.76734,107.71375,166.77708,232.26068,307.63806,395.78594
85.85628,-70.62486,-9.7441,46.8487,107.86281,166.6525,231.93755,307.68962,395.83214
85.87673,-69.94093,-10.07682,47.11323,108.23708,166.71911,232.00958,307.66031,395.79854
85.89718,-70.12183,-10.08296,47.24823,108.30807,166.72781,232.00958,307.60428,395.81156
85.91762,-71.31676,-10.63467,47.12411,107.71911,166.82927,231.99604,307.70672,395.68708
85.93807,-70.55912,-10.5761,46.58635,107.54568,166.78802,232.10771,307.57548,395.77297
85.95851,-70.20915,-10.44026,46.38698,108.48104,166.86453,232.06177,307.54234,395.86932
85.97896,-71.12158,-10.69415,47.68125,107.91536,166.82661,231.97932,307.735,395.68708
85.99941,-71.01,-10.51378,46.92526,107.46141,166.80161,232.15536,307.8308,395.85833
86.01985,-70.54783,-10.42094,47.29214,106.69698,166.86505,232.08125,307.76023,395.69401
86.0403,-70.41755,-9.39355,47.17167,107.58849,166.68078,232.02557,307.68645,395.86651
86.06075,-70.00081,-10.00256,46.80781,107.54026,166.87474,232.05563,307.56045,395.77599
86.08119,-70.17449,-9.78606,46.8837,107.82417,166.67896,232.14167,307.59348,395.79427
86.10164,-71.55342,-9.49277,46.28797,109.23177,166.72901,231.89943,307.64368,395.68708
86.12209,-70.15201,-10.55534,47.37547,108.13151,166.71016,232.07927,307.7378,395.68708
86.14253,-71.29303,-11.04496,46.91776,107.09526,166.77865,231.96604,307.85821,395.71943
86.16298,-70.08868,-10.4392,47.04839,107.72547,166.74609,232.00958,307.82977,395.71578
86.18343,-68.69267,-9.83907,48.08964,108.27531,166.71224,232.04354,307.64115,395.7449
86.20387,-69.3444,-9.80473,47.23349,108.37359,166.70589,232.15703,307.66981,395.8124
86.22432,-69.57781,-9.3614,47.32646,107.97219,166.7575,232.08661,307.82543,395.68687
86.24476,-69.05614,-10.40469,46.71818,107.84557,166.71271,232.20896,307.59381,395.79427
86.26521,-69.52962,-10.14017,46.95167,108.88245,166.82984,232.19068,307.58539,395.79083
86.28566,-70.47993,-9.87674,47.04401,107.89932,166.5451,231.94276,307.53213,395.76646
86.3061,-70.27125,-10.03094,46.90922,107.48682,166.82089,231.95927,307.6857,395.68708
86.32655,-70.77714,-10.61667,47.71214,107.73328,166.78281,232.00958,307.66373,395.90354
86.347,-70.2997,-9.96894,46.67953,107.60823,166.81031,231.96865,307.59974,395.69849
86.36744,-69.71554,-10.85304,47.4749,106.75698,166.83286,232.25542,307.78148,395.79693
86.38789,-69.73879,-10.11326,46.82943,107.3025,166.8101,231.9537,307.69207,395.74672
86.40834,-69.9546,-9.59898,46.96229,108.50125,166.6762,232.16245,307.73587,395.72109
86.42878,-69.70232,-10.74355,47.13245,108.13026,166.64677,232.00552,307.68708,395.79245
86.44923,-70.31999,-11.11437,46.91906,107.55328,166.95094,232.32073,307.7177,395.87932
86.46968,-70.61703,-10.51378,47.33047,107.76573,166.99724,232.06734,307.53358,395.68708
86.49012,-70.38389,-10.95407,46.51214,107.76776,166.71484,231.98052,307.67329,395.85552
86.51057,-71.33328,-10.04181,46.86917,108.23115,166.74802,231.91104,307.75795,395.75484
86.53101,-70.64693,-10.6952,46.92542,107.40359,166.79979,232.00958,307.80983,395.77193
86.55146,-68.46446,-10.34011,47.56854,107.89198,166.77625,232.01599,307.70285,395.75141
86.57191,-70.54508,-10.40987,46.81073,107.50245,166.65859,232.02484,307.73297,395.97042
86.59235,-70.5689,-10.03387,46.32141,107.47776,166.83833,232.19349,307.98917,395.68708
86.6128,-70.72902,-10.83136,47.64766,107.31229,166.8688,232.06401,307.7532,395.84125
86.63325,-70.08144,-10.05797,47.17708,107.98854,166.59667,232.00313,307.576,395.78266
86.65369,-70.20159,-10.84842,47.14828,107.78469,166.7275,232.00958,307.73451,395.68708
86.67414,-69.80005,-9.89992,46.80641,107.99406,166.82151,231.91604,307.62435,395.7524
86.69459,-70.16964,-10.9235,46.61599,107.7713,166.73932,232.06484,307.76842,395.68708
86.71503,-70.34172,-9.27089,47.03099,108.49859,166.70953,231.8549,307.72196,395.75589
86.73548,-69.61229,-10.01194,47.87099,107.72438,166.86693,231.91615,307.66198,395.89172
86.75592,-70.87691,-10.34176,47.05094,107.90979,166.84922,232.03328,307.73469,395.75807
86.77637,-68.73268,-10.13456,46.62844,107.88031,166.87635,232.0851,307.68173,395.82151
86.79682,-69.47044,-10.59468,47.3188,108.01839,166.76578,231.94177,307.70768,395.68708
86.81726,-69.68736,-10.41895,46.0726,107.77531,166.73031,231.85917,307.58715,395.92104
86.83771,-70.13146,-10.14096,47.66771,107.67234,166.66464,232.0113,307.63662,395.71312
86.85816,-69.2248,-10.02752,47.16615,107.35667,166.8325,232.04906,307.36703,395.68708
86.8786,-69.78744,-9.41391,47.21964,107.20443,166.66922,232.08495,307.73558,395.76807
86.89905,-70.68403,-11.16846,47.18776,107.49599,166.87026,231.97484,307.65314,395.72089
86.9195,-70.80086,-9.87327,46.1525,107.65531,166.7399,232.1299,307.53008,395.85531
86.93994,-69.85435,-11.28845,47.4899,107.98505,166.77682,232.00422,307.69253,395.75344
86.96039,-70.69089,-10.14274,47.47245,107.76245,166.85396,231.98193,307.66446,396.0213
86.98084,-70.05156,-10.51378,47.70339,108.01307,166.81016,232.24125,307.4578,395.75443
87.00128,-70.44066,-11.01711,46.15677,107.48766,166.61432,231.97911,307.88304,395.68708
87.02173,-69.57624,-10.32489,47.96292,107.25656,166.70885,232.10396,307.71612,395.73042
87.04217,-71.48369,-10.28036,47.98953,108.40083,166.65526,231.80219,307.74296,395.82339
87.06262,-70.91063,-10.83846,47.0263,107.98495,166.79234,231.99068,307.55611,395.78391
87.08307,-69.51542,-10.49342,47.06646,107.48266,166.73703,232.25047,307.75054,395.80708
87.10351,-70.42941,-11.0103,46.86901,106.71583,166.80979,231.94177,307.71265,395.68911
87.12396,-71.06148,-10.51378,46.55922,108.19865,166.58807,232.00958,307.84228,395.72818
87.14441,-71.11982,-11.12878,47.48109,108.12427,166.73849,231.93906,307.78923,395.72776
87.16485,-70.5689,-9.56008,47.3724,108.40172,166.55016,231.90651,307.79139,395.75198
87.1853,-70.84885,-10.90891,47.61667,107.53656,166.77896,231.92005,307.78273,395.68687
87.20575,-70.17634,-9.52967,47.32635,107.65813,166.7937,231.95495,307.71273,395.79714
87.22619,-70.60557,-10.14892,47.27589,107.36547,166.83167,232.30964,307.78846,395.82844
87.24664,-70.34739,-10.1318,46.68771,107.74286,166.55427,232.05474,307.8023,395.68708
87.26709,-70.25166,-9.57545,48.0025,107.65813,166.87292,231.96682,307.45355,395.89052
87.28753,-70.38784,-10.23681,46.55995,107.44651,166.7988,231.95521,307.6905,395.74161
87.30798,-70.22146,-10.25226,46.97328,108.16229,166.57714,232.09062,307.70072,395.7575
87.32842,-70.17014,-9.27556,47.63448,106.98995,166.72729,232.06786,307.88807,395.79938
87.34887,-70.11449,-9.93149,46.93958,108.05714,166.70865,231.81177,307.89711,395.77641
87.36932,-71.46196,-9.84398,47.23427,108.71297,166.70094,232.06802,307.82564,395.88318
87.38976,-70.40454,-9.56778,47.33042,107.23339,167.00833,232.00187,307.97199,395.90901
87.41021,-70.4582,-9.86234,46.72807,107.35146,166.88682,232.1351,307.7026,395.68708
87.43066,-70.62345,-10.31199,47.89063,107.70526,166.93109,232.03745,307.80501,395.70135
87.4511,-70.29004,-9.64842,46.83521,107.63688,166.74141,232.17948,307.71986,395.82844
87.47155,-71.21262,-10.61308,47.46687,107.29245,166.80375,232.10776,307.79105,395.75604
87.492,-69.95284,-10.17287,46.04266,107.55255,166.70583,232.00958,307.57884,395.83698
87.51244,-71.43119,-9.88243,46.9674,108.05719,166.71479,231.85031,307.45692,395.84188
87.53289,-70.30025,-10.3055,47.53266,106.95651,166.51969,232.12937,307.81525,395.83964
87.55333,-70.21355,-9.9281,46.57135,107.66521,166.83115,232.0476,307.84734,395.90823
87.57378,-70.32654,-9.72042,47.65115,107.00885,167.08021,232.00958,307.67932,395.77151
87.59423,-70.13445,-10.88361,47.28208,108.77797,166.63682,231.95406,307.6456,395.88807
87.61467,-70.83843,-10.51378,46.65443,107.67214,166.8526,232.17089,307.7425,395.74937
87.63512,-70.62456,-10.25339,47.67766,106.70792,166.83932,232.03625,307.62374,395.68708
87.65557,-69.73717,-9.38932,47.15802,108.0851,166.73453,232.12359,307.61086,395.68708
87.67601,-70.30582,-10.12945,48.05089,107.26193,166.95266,232.11979,307.48036,395.85406
87.69646,-70.4746,-9.73177,46.70745,107.58083,166.6925,231.93641,307.52332,395.81198
87.71691,-70.7056,-10.28558,47.56318,108.14573,166.96943,231.87901,307.7004,395.77318
87.73735,-69.33062,-8.61853,47.14312,107.74016,166.9675,232.17615,307.65726,395.84964
87.7578,-70.40614,-9.51815,47.93599,107.55557,166.89016,232.09542,307.80189,395.75484
87.77825,-70.66221,-10.14326,47.79995,107.80964,166.89281,232.02432,307.77982,395.68708
87.79869,-70.33477,-9.36947,47.43854,107.14563,167.02177,231.91734,307.74454,395.7062
87.81914,-70.3506,-10.81219,46.79823,106.84214,166.65094,232.03464,307.69766,395.68771
87.83958,-70.70396,-9.93205,46.85141,107.82365,166.64339,232.00979,307.63566,395.70115
87.86003,-70.5572,-9.44341,46.97229,107.0737,166.80969,231.94474,307.75342,395.68708
87.88048,-70.32171,-9.8385,46.90427,107.90141,167.02984,232.12818,307.68621,395.97146
87.90092,-70.92015,-10.1945,46.87031,108.51865,166.76594,232.20063,307.85658,395.95271
87.92137,-70.5689,-10.38007,46.27891,107.37474,166.70568,231.89474,307.86203,395.91776
87.94182,-70.95641,-10.39648,46.96208,107.06401,166.80286,231.75891,307.8479,395.98161
87.96226,-70.46722,-10.05483,46.36536,107.3937,166.83562,232.15766,307.8722,395.68708
87.98271,-70.37901,-9.80765,48.14714,108.64714,166.64875,232.06047,307.79319,395.83396
88.00316,-70.62004,-10.71804,47.09615,107.7474,166.77219,231.77698,307.84457,395.78839
88.0236,-70.64695,-10.04632,46.8837,108.15271,166.76823,232.00958,307.75396,395.7888
88.04405,-70.61799,-10.53502,46.52182,107.67771,166.62172,232.05328,307.81761,395.72922
88.0645,-69.50399,-10.51378,46.93854,107.47495,166.7275,231.90698,307.79665,395.7463
